Date,Open,High,Low,Close,Volume,MarketCap
01-Feb-16,369.35,378.07,367.96,373.06,51656700,5653747618
02-Feb-16,372.92,375.88,372.92,374.45,40378700,5676528707
03-Feb-16,374.65,374.95,368.05,369.95,45933400,5609971377
04-Feb-16,370.17,391.61,369.99,389.59,69285504,5909517630
05-Feb-16,388.9,391.09,385.57,386.55,43825000,5865136968
06-Feb-16,386.59,386.63,372.39,376.52,49249300,5714879155
07-Feb-16,376.51,380.87,374.9,376.62,37076300,5718023735
08-Feb-16,376.76,379.88,373.33,373.45,47671100,5671240831
09-Feb-16,373.42,377.25,372.9,376.03,55318500,5712106127
10-Feb-16,376.15,385.48,375.78,381.65,85130896,5799042060
11-Feb-16,382.11,383.13,376.4,379.65,74375600,5770550973
12-Feb-16,379.69,384.95,379.6,384.26,67042800,5842238586
13-Feb-16,384.64,391.86,384.64,391.86,61911700,5959279526
14-Feb-16,392.93,407.23,392.93,407.23,74469800,6194711495
15-Feb-16,407.57,410.38,397.75,400.18,74070496,6089064891
16-Feb-16,401.43,408.95,401.43,407.49,73093104,6201590434
17-Feb-16,407.66,421.17,406.78,416.32,83193600,6337628174
18-Feb-16,416.57,426,415.64,422.37,76752600,6431547586
19-Feb-16,422.73,423.1,417.6,420.79,55711300,6408881658
20-Feb-16,421.6,441.98,421.6,437.16,93992096,6659985887
21-Feb-16,437.77,448.05,429.08,438.8,89820704,6686294225
22-Feb-16,438.99,439.05,432.92,437.75,85385200,6671673493
23-Feb-16,438.26,439.86,417.82,420.74,85244896,6413836323
24-Feb-16,420.96,425.55,413.91,424.95,67743696,6479395124
25-Feb-16,425.04,427.72,420.42,424.54,70798000,6474784226
26-Feb-16,424.63,432.15,421.62,432.15,61486000,6592327507
27-Feb-16,432.84,434.23,428.1,432.52,41893600,6599515471
28-Feb-16,432.57,435.68,423.82,433.5,53033400,6615986322
29-Feb-16,433.44,441.51,431.69,437.7,60694700,6681444705
01-Mar-16,437.92,439.65,432.32,435.12,74895800,6643686404
02-Mar-16,435.13,435.92,423.99,423.99,74955296,6475329604
03-Mar-16,423.91,425.37,419.41,421.65,100484000,6441066887
04-Mar-16,421.84,425.18,410.94,410.94,90856096,6279024638
05-Mar-16,410.78,411.26,394.04,400.57,135384992,6122091567
06-Mar-16,400.52,411.91,395.78,407.71,91212496,6232667872
07-Mar-16,407.76,415.92,406.31,414.32,85762400,6335164892
08-Mar-16,414.46,416.24,411.09,413.97,70311696,6331422309
09-Mar-16,413.89,416.03,411.61,414.86,70012304,6346735710
10-Mar-16,414.74,417.51,413.25,417.13,81022896,6383105414
11-Mar-16,417.24,423.93,417.01,421.69,73969696,6454555816
12-Mar-16,421.61,421.8,410.09,411.62,92712896,6301963440
13-Mar-16,411.65,416.6,411.64,414.07,74322800,6340701565
14-Mar-16,414.2,416.68,414.2,416.44,95259400,6378632901
15-Mar-16,416.39,418.13,414.98,416.83,66781700,6386304534
16-Mar-16,416.89,417.69,415.91,417.01,65185800,6390672724
17-Mar-16,417.89,421,417.89,420.62,83528600,6447467967
18-Mar-16,420.55,420.55,406.14,409.55,104940000,6279128504
19-Mar-16,409.27,410.98,407.23,410.44,58423000,6294271612
20-Mar-16,410.4,414.63,410.4,413.76,45947900,6346546570
21-Mar-16,413.42,413.42,410.38,413.31,61655400,6341110984
22-Mar-16,413.13,418.38,412.53,418.09,66813300,6416025151
23-Mar-16,418.16,419.27,417.36,418.04,61444200,6416845742
24-Mar-16,418.42,418.68,415.49,416.39,68346704,6393094869
25-Mar-16,416.51,418.08,415.56,417.18,52560000,6406608048
26-Mar-16,417.36,418.99,416.26,417.95,44650400,6420042696
27-Mar-16,418.14,428.8,417.71,426.77,71229400,6557030843
28-Mar-16,426.55,426.86,423.29,424.23,68522800,6519889575
29-Mar-16,424.3,426.2,412.68,416.52,75411504,6402954687
30-Mar-16,416.83,416.83,412.5,414.82,66034100,6378356002
31-Mar-16,415.26,418.37,415.26,416.73,60215200,6409062819
01-Apr-16,416.76,418.17,415.83,417.96,51235700,6429593619
02-Apr-16,418.42,422.08,418.42,420.87,45681200,6475857111
03-Apr-16,421.17,421.58,419.7,420.9,38053700,6477828309
04-Apr-16,421.3,422.34,419.6,421.44,50634300,6487898586
05-Apr-16,421.02,424.26,420.61,424.03,60718000,6529351750
06-Apr-16,424.28,424.53,422.73,423.41,59091000,6521491709
07-Apr-16,423.62,423.66,420.52,422.74,57858600,6512693215
08-Apr-16,422.91,425.36,419.64,420.35,63454700,6477294354
09-Apr-16,420.81,420.89,416.52,419.41,49792700,6464539022
10-Apr-16,419.59,422.43,419.26,421.56,73478600,6499536744
11-Apr-16,421.87,422.74,420.53,422.48,50747500,6515321585
12-Apr-16,422.84,427.28,422.84,425.19,70728800,6558651418
13-Apr-16,425.63,426.66,422.92,423.73,69060400,6537929600
14-Apr-16,423.93,425.37,423.01,424.28,45281000,6548113819
15-Apr-16,424.43,429.93,424.43,429.71,54801500,6633436610
16-Apr-16,429.58,432.63,428.98,430.57,39392800,6648182380
17-Apr-16,430.64,431.37,426.08,427.4,52125900,6600878376
18-Apr-16,427.61,429.27,427.09,428.59,55670900,6620723761
19-Apr-16,428.7,436.02,428.1,435.51,52810500,6729223763
20-Apr-16,435.32,443.05,434.41,441.39,72890096,6821898724
21-Apr-16,441.42,450.55,440.95,449.42,68204704,6947795903
22-Apr-16,449.69,449.81,444.15,445.74,58804400,6892364370
23-Apr-16,445.86,450.28,444.33,450.28,50485400,6964275296
24-Apr-16,450.56,460.15,448.93,458.55,68198400,7093731211
25-Apr-16,459.12,466.62,453.59,461.43,87091800,7139621427
26-Apr-16,461.65,467.96,461.62,466.09,78971904,7213507974
27-Apr-16,466.26,467.08,444.13,444.69,93564896,6883732526
28-Apr-16,445.04,449.55,436.65,449.01,74064704,6952183242
29-Apr-16,449.41,455.38,446.02,455.1,49258500,7048201013
30-Apr-16,455.18,455.59,447.7,448.32,69322600,6944860514
01-May-16,448.48,452.48,447.93,451.88,40660100,7001712750
02-May-16,451.93,452.45,441.78,444.67,92127000,6891791430
03-May-16,444.73,451.1,442.62,450.3,59366400,6980826502
04-May-16,450.18,450.38,445.63,446.72,50407300,6927161701
05-May-16,446.71,448.51,445.88,447.98,50440800,6948331748
06-May-16,447.94,461.38,447.07,459.6,72796800,7130556704
07-May-16,459.64,460.67,457.32,458.54,38364500,7115722136
08-May-16,458.43,459.42,455.98,458.55,40315000,7117822794
09-May-16,458.21,462.48,456.53,460.48,55493100,7149827444
10-May-16,460.52,461.93,448.95,450.89,58956100,7002714977
11-May-16,450.86,454.58,450.86,452.73,50605200,7032699388
12-May-16,452.45,454.95,449.25,454.77,59849300,7065960832
13-May-16,454.85,457.05,453.45,455.67,60845000,7081726955
14-May-16,455.82,456.84,454.79,455.67,37209000,7083394303
15-May-16,455.76,458.69,455.46,457.57,28514000,7114461730
16-May-16,457.59,458.2,452.95,454.16,59171500,7063120268
17-May-16,454.01,455.07,453.61,453.78,64100300,7058821457
18-May-16,453.69,456,453.3,454.62,86850096,7073564772
19-May-16,454.52,454.63,438.71,438.71,96027400,6827425412
20-May-16,437.79,444.05,437.39,442.68,81987904,6890716750
21-May-16,442.97,443.78,441.71,443.19,42762300,6900237725
22-May-16,443.22,443.43,439.04,439.32,39657600,6842082300
23-May-16,439.35,444.35,438.82,444.15,50582500,6919346395
24-May-16,444.29,447.1,443.93,445.98,65783100,6949432035
25-May-16,446.06,450.3,446.06,449.6,65231000,7007360094
26-May-16,449.67,453.64,447.9,453.38,65203800,7067871184
27-May-16,453.52,478.15,453.52,473.46,164780992,7382558440
28-May-16,473.03,533.47,472.7,530.04,181199008,8266477338
29-May-16,527.48,553.96,512.18,526.23,148736992,8209050618
30-May-16,528.47,544.35,522.96,533.86,87958704,8330000111
31-May-16,534.19,546.62,520.66,531.39,138450000,8293035755
01-Jun-16,531.11,543.08,525.64,536.92,86061800,8381321200
02-Jun-16,536.52,540.35,533.08,537.97,60378200,8399598923
03-Jun-16,537.68,574.64,536.92,569.19,122020000,8889102698
04-Jun-16,569.71,590.13,564.24,572.73,94925296,8945981422
05-Jun-16,573.31,582.81,569.18,574.98,68874096,8983555643
06-Jun-16,574.6,586.47,574.6,585.54,72138896,9151021089
07-Jun-16,585.45,590.26,567.51,576.6,107770000,9013335474
08-Jun-16,577.17,582.84,573.13,581.65,80265800,9094354021
09-Jun-16,582.2,582.2,570.95,574.63,71301000,8987040811
10-Jun-16,575.84,579.13,573.33,577.47,66991900,9033522014
11-Jun-16,578.67,607.12,578.67,606.73,82357000,9493578714
12-Jun-16,609.68,684.84,607.04,672.78,277084992,10529624647
13-Jun-16,671.65,716,664.49,704.38,243295008,11026918233
14-Jun-16,704.5,704.5,662.8,685.56,186694000,10734585656
15-Jun-16,685.68,696.3,672.56,694.47,99223800,10876756116
16-Jun-16,696.52,773.72,696.52,766.31,271633984,12004751236
17-Jun-16,768.49,775.36,716.56,748.91,363320992,11734973407
18-Jun-16,748.76,777.99,733.93,756.23,252718000,11852610450
19-Jun-16,756.69,766.62,745.63,763.78,136184992,11974386667
20-Jun-16,763.93,764.08,732.73,737.23,174511008,11561085979
21-Jun-16,735.88,735.88,639.07,666.65,309944000,10456853278
22-Jun-16,665.91,678.67,587.48,596.12,266392992,9352374507
23-Jun-16,597.44,629.33,558.14,623.98,253462000,9791649877
24-Jun-16,625.58,681.73,625.27,665.3,224316992,10442233719
25-Jun-16,665.28,691.73,646.56,665.12,126656000,10442165051
26-Jun-16,665.93,665.98,616.93,629.37,109225000,9883123077
27-Jun-16,629.35,655.28,620.52,655.28,122134000,10292371661
28-Jun-16,658.1,659.25,637.77,647,138384992,10164806261
29-Jun-16,644.12,644.68,628.28,639.89,142456000,10055423427
30-Jun-16,640.59,675.4,636.61,673.34,138980000,10583527799
01-Jul-16,672.52,686.15,669.59,676.3,134431008,10632674990
02-Jul-16,676.73,703.7,676.4,703.7,112354000,11066171356
03-Jul-16,704.97,704.97,649.01,658.66,129512000,10360455388
04-Jul-16,658.8,683.66,650.51,683.66,92008400,10756225162
05-Jul-16,683.21,683.49,665.07,670.63,130476000,10553590036
06-Jul-16,670.42,681.9,670.42,677.33,134960992,10661460872
07-Jul-16,678.09,682.43,611.83,640.56,258091008,10084880016
08-Jul-16,640.69,666.71,636.47,666.52,141970000,10496037616
09-Jul-16,666.38,666.38,633.4,650.96,180536000,10252979330
10-Jul-16,650.6,652.29,641.26,649.36,102532000,10229001841
11-Jul-16,648.48,659.63,644.98,647.66,107910000,10203318330
12-Jul-16,648.28,675.26,646.78,664.55,138172992,10470577835
13-Jul-16,664.8,668.7,654.47,654.47,131449000,10312716681
14-Jul-16,652.92,662.9,652.92,658.08,98511400,10370714378
15-Jul-16,659.17,667.08,659.04,663.26,81673104,10453381650
16-Jul-16,663.78,666.46,659.33,660.77,50330200,10415413843
17-Jul-16,661.99,682.36,661.99,679.46,74407904,10711263460
18-Jul-16,679.81,681.55,668.63,673.11,69465000,10612299585
19-Jul-16,672.74,673.28,667.63,672.86,61203300,10609525767
20-Jul-16,672.81,672.93,663.36,665.68,94636400,10497527596
21-Jul-16,665.23,666.22,660.41,665.01,60491800,10487976073
22-Jul-16,664.92,666.58,646.72,650.62,134169000,10261989674
23-Jul-16,650.73,656.37,648.52,655.56,69532200,10340881944
24-Jul-16,655.41,663.11,652.79,661.28,118184000,10432244355
25-Jul-16,661.26,661.83,653.4,654.1,78176496,10319876749
26-Jul-16,654.23,656.22,645.88,651.78,225135008,10284392843
27-Jul-16,651.63,657.46,648.45,654.35,147460992,10325917979
28-Jul-16,654.49,657.59,654.49,655.03,86428400,10337749269
29-Jul-16,655.11,657.8,654.79,656.99,60703500,10369809306
30-Jul-16,657.01,658.22,654.21,655.05,38456100,10340045284
31-Jul-16,655.1,655.28,624.36,624.68,110818000,9861866433
01-Aug-16,624.6,626.12,605.88,606.27,121887000,9572348580
02-Aug-16,606.4,612.85,531.33,547.47,330932992,8644864335
03-Aug-16,548.66,573.36,541.55,566.35,207982000,8944279139
04-Aug-16,566.33,579.5,565.78,578.29,125292000,9133817995
05-Aug-16,578.28,578.28,569.98,575.04,66127900,9083715053
06-Aug-16,575.03,588.4,569.47,587.78,80797296,9286055404
07-Aug-16,587.77,597.51,586.82,592.69,82398400,9364710627
08-Aug-16,592.74,592.99,588.05,591.05,61194100,9339910963
09-Aug-16,591.04,591.09,584.79,587.8,92228096,9289374235
10-Aug-16,587.65,599.98,586.37,592.1,102905000,9358441335
11-Aug-16,592.12,597.54,589.12,589.12,74514400,9312340020
12-Aug-16,588.8,589.91,583.81,587.56,69218000,9288722581
13-Aug-16,587.36,589.77,584.98,585.59,43563000,9258715472
14-Aug-16,585.59,585.67,564.78,570.47,60851100,9020848475
15-Aug-16,570.49,573.58,563.24,567.24,57262300,8970719083
16-Aug-16,567.24,581.74,566.72,577.44,58405200,9132941526
17-Aug-16,577.76,580.89,571.43,573.22,54443000,9066995409
18-Aug-16,573.71,577.79,573.43,574.32,59896600,9085487925
19-Aug-16,574.34,578.24,574.18,575.63,50631600,9107313927
20-Aug-16,576.08,582.82,575.46,581.7,45301400,9204384754
21-Aug-16,581.94,584.16,580.22,581.31,38299400,9199366517
22-Aug-16,581.31,588.45,580.59,586.75,72844000,9286647694
23-Aug-16,586.77,589.47,581.63,583.41,85349200,9234845697
24-Aug-16,583.41,583.59,579.85,580.18,56328200,9184728961
25-Aug-16,580.18,580.45,575.17,577.76,136130000,9147297036
26-Aug-16,577.75,580.62,576.86,579.65,48856800,9178145243
27-Aug-16,579.45,579.84,568.63,569.95,59698300,9025464112
28-Aug-16,569.83,574.04,569.74,573.91,86301600,9089312935
29-Aug-16,574.07,576.28,573.47,574.11,110398000,9093420855
30-Aug-16,574.11,578.36,574.11,577.5,70342400,9148340524
31-Aug-16,577.59,577.86,573.64,575.47,75840896,9117106217
01-Sep-16,575.55,576.31,571.81,572.3,76923400,9067854884
02-Sep-16,572.41,575.64,570.81,575.54,79910800,9120159589
03-Sep-16,575.55,599.5,574.06,598.21,159014000,9480380026
04-Sep-16,598.59,611.84,596.85,608.63,97942896,9646846465
05-Sep-16,608.99,609.05,602.24,606.59,82446800,9615468145
06-Sep-16,606.51,610.83,605.09,610.44,78529104,9677437248
07-Sep-16,610.57,614.54,608.51,614.54,75032400,9743676240
08-Sep-16,614.64,628.77,613.84,626.32,86713000,9931412644
09-Sep-16,626.35,626.83,620.26,622.86,64550200,9877681032
10-Sep-16,622.93,625.09,622.4,623.51,45016800,9889124590
11-Sep-16,623.42,628.82,600.51,606.72,73610800,9624021892
12-Sep-16,607.01,608.46,605.41,608.24,72812304,9649385919
13-Sep-16,608.03,611.19,606.92,609.24,86920600,9666424848
14-Sep-16,608.84,611.95,608.41,610.68,47877700,9690463177
15-Sep-16,610.59,611.09,607.16,607.16,59464600,9635571708
16-Sep-16,607.25,609.26,606.73,606.97,64963400,9633710359
17-Sep-16,607.22,607.86,605.19,605.98,37140300,9619198525
18-Sep-16,606.28,610.16,605.86,609.87,48679400,9682008337
19-Sep-16,609.87,610.93,608.27,609.23,54796400,9672709264
20-Sep-16,609.25,609.53,607.94,608.31,72710896,9659269452
21-Sep-16,603.59,603.59,595.88,597.15,82776200,9483211005
22-Sep-16,597.28,598.49,596.21,596.3,67085300,9470698215
23-Sep-16,596.2,603.21,595.79,602.84,51067000,9575631549
24-Sep-16,602.96,604.58,602.04,602.63,35359500,9573385118
25-Sep-16,602.75,603.38,599.71,600.83,33977800,9546132575
26-Sep-16,600.81,608.14,600.35,608.04,59153800,9661922446
27-Sep-16,608.02,608.25,604.11,606.17,49422400,9633311305
28-Sep-16,606.24,606.59,604.61,604.73,48722600,9611532319
29-Sep-16,605.02,606.82,604.85,605.69,55658600,9627902106
30-Sep-16,605.72,609.73,604.14,609.73,56122400,9693198750
01-Oct-16,609.93,615.24,609.93,613.98,56357000,9761887632
02-Oct-16,613.95,614.01,609.68,610.89,39249800,9713776587
03-Oct-16,610.97,612.57,610.46,612.13,46798300,9734618878
04-Oct-16,612.05,612.05,609.48,610.2,49801600,9705099355
05-Oct-16,610.22,613.81,609.62,612.51,68077504,9743018924
06-Oct-16,612.47,613.82,611.47,613.02,56812100,9752315689
07-Oct-16,612.61,617.91,611.82,617.12,64071400,9818599994
08-Oct-16,617.34,619.85,617.34,619.11,42345900,9851461946
09-Oct-16,619.17,619.2,616.61,616.75,39243400,9815156618
10-Oct-16,616.82,621.32,616.2,618.99,67481104,9851764897
11-Oct-16,619.24,642.08,618.5,641.07,103590000,10204214839
12-Oct-16,640.87,641.34,635.97,636.19,92370200,10127644784
13-Oct-16,636.03,638.83,635.03,636.79,61620700,10138078870
14-Oct-16,637.01,641.28,637.01,640.38,58144600,10196303437
15-Oct-16,640.31,642.1,637.39,638.65,39035400,10169814232
16-Oct-16,639.08,642.9,638.9,641.63,40298100,10218348388
17-Oct-16,641.82,642.33,638.66,639.19,58063600,10180488274
18-Oct-16,639.41,640.74,636,637.96,65546700,10162029114
19-Oct-16,638.13,638.87,628.01,630.52,69381696,10044471117
20-Oct-16,630.66,631.92,628.26,630.86,56957300,10050854099
21-Oct-16,630.83,634.09,630.69,632.83,55951000,10083501603
22-Oct-16,633.14,658.2,632.85,657.29,78556496,10474463658
23-Oct-16,657.62,661.13,653.89,657.07,54474600,10472100602
24-Oct-16,657.16,657.25,652.59,653.76,62218200,10420469172
25-Oct-16,654,664.42,653.7,657.59,90378800,10482565592
26-Oct-16,657.68,679.73,657.68,678.3,88877104,10813913071
27-Oct-16,678.21,688.59,678.04,688.31,96105296,10974828655
28-Oct-16,688,690.44,684.16,689.65,81145504,10997420362
29-Oct-16,690.29,720.4,690.05,714.48,134760992,11394596830
30-Oct-16,714.12,714.12,696.47,701.86,100665000,11194834676
31-Oct-16,702.64,709.29,691.68,700.97,97064400,11181852070
01-Nov-16,701.34,736.45,701.34,729.79,130527000,11642863554
02-Nov-16,730.07,740.83,722.35,740.83,84865200,11820110421
03-Nov-16,742.35,745.77,678.16,688.7,172808000,10989660280
04-Nov-16,689.12,706.93,685.56,703.23,99907696,11222575748
05-Nov-16,703.53,707.51,697.74,703.42,53752300,11226736982
06-Nov-16,703.81,714.26,699.56,711.52,59902200,11357385316
07-Nov-16,710.74,710.74,699.9,703.13,65047100,11224670783
08-Nov-16,703.09,712.99,702.39,709.85,79660800,11333339468
09-Nov-16,709.83,740.05,708.61,723.27,132429000,11548965779
10-Nov-16,722.84,723.02,711.21,715.53,68807800,11426817526
11-Nov-16,715.55,718.32,714.41,716.41,63119700,11442241390
12-Nov-16,716.75,717.15,704.03,705.05,64622500,11262273136
13-Nov-16,705.2,705.26,687.32,702.03,80318096,11215181107
14-Nov-16,702,706.28,699.81,705.02,62993000,11271073434
15-Nov-16,705.79,715.72,705.26,711.62,72038496,11377924616
16-Nov-16,711.17,747.61,709.04,744.2,141294000,11900441939
17-Nov-16,744.88,755.65,739.51,740.98,108579000,11850398479
18-Nov-16,740.71,752.88,736.89,751.59,87363104,12021432968
19-Nov-16,751.83,756.24,744.47,751.62,110608000,12023262925
20-Nov-16,751.88,755.48,717.94,731.03,154116000,11695081878
21-Nov-16,731.27,741.72,730.51,739.25,60802400,11827902946
22-Nov-16,739.64,753.87,736.53,751.35,129906000,12022735372
23-Nov-16,751.74,752.25,738.92,744.59,76543800,11916054235
24-Nov-16,744.62,746.83,733.49,740.29,85919296,11848658575
25-Nov-16,740.44,741.65,734.59,741.65,67807600,11871816579
26-Nov-16,741.51,742.21,729.63,735.38,54962700,11772895899
27-Nov-16,735.44,739.02,731.09,732.03,52601800,11720648987
28-Nov-16,732.48,738.01,732.48,735.81,61888600,11782628755
29-Nov-16,736.33,737.47,734.56,735.6,68511104,11780661280
30-Nov-16,736.28,747.93,736.27,745.69,84070800,11943536630
01-Dec-16,746.05,758.28,746.05,756.77,80461904,12122431239
02-Dec-16,757.54,781.3,757.54,777.94,127605000,12462935160
03-Dec-16,778.25,778.25,764.86,771.16,69547296,12355811709
04-Dec-16,771.64,773.87,768.16,773.87,60557900,12400766376
05-Dec-16,773.39,773.47,751.71,758.7,106363000,12159115875
06-Dec-16,758.72,765.62,758.72,764.22,116218000,12249086971
07-Dec-16,764.21,771.54,759.75,768.13,96426096,12313376414
08-Dec-16,768.08,774.7,765.95,770.81,80111904,12357837893
09-Dec-16,769.94,774.53,769.65,772.79,68705296,12390863077
10-Dec-16,773.02,777.09,772.91,774.65,53843100,12421967470
11-Dec-16,774.75,774.8,765.41,769.73,57313400,12344888048
12-Dec-16,770.04,781.92,770.04,780.09,76571000,12512497969
13-Dec-16,780.65,788.46,777.96,780.56,81645600,12521776922
14-Dec-16,780.01,782.03,776.84,781.48,75979000,12534369129
15-Dec-16,780.07,781.43,777.8,778.09,81580096,12484761985
16-Dec-16,778.96,785.03,778.96,784.91,83608200,12595490539
17-Dec-16,785.17,792.51,784.86,790.83,78989800,12691945028
18-Dec-16,791.01,794.74,788.03,790.53,60524400,12688510068
19-Dec-16,790.69,793.61,790.32,792.71,74886400,12725090633
20-Dec-16,792.25,801.34,791.5,800.88,99629296,12857473134
21-Dec-16,800.64,834.28,799.41,834.28,155576000,13395445163
22-Dec-16,834.18,875.78,834.15,864.54,200027008,13882988216
23-Dec-16,864.89,925.12,864.68,921.98,275564000,14807189352
24-Dec-16,922.18,923.48,886.34,898.82,137727008,14436754927
25-Dec-16,899.65,899.65,862.42,896.18,143664992,14396194094
26-Dec-16,896.91,913.18,896.9,907.61,123771000,14581389977
27-Dec-16,908.35,940.05,904.26,933.2,167308000,14994286713
28-Dec-16,934.83,975.92,934.83,975.92,236630000,15682769405
29-Dec-16,975.13,979.4,954.5,973.5,199320000,15645617392
30-Dec-16,972.53,972.53,934.83,961.24,187474000,15450507055
31-Dec-16,960.63,963.74,947.24,963.74,99135104,15492554222
01-Jan-17,963.66,1003.08,958.7,998.33,147775008,16050407461
02-Jan-17,998.62,1031.39,996.7,1021.75,222184992,16429024775
03-Jan-17,1021.6,1044.08,1021.6,1043.84,185168000,16786368910
04-Jan-17,1044.4,1159.42,1044.4,1154.73,344945984,18571869009
05-Jan-17,1156.73,1191.1,910.42,1013.38,510199008,16300254795
06-Jan-17,1014.24,1046.81,883.94,902.2,351876000,14513695758
07-Jan-17,903.49,908.59,823.56,908.59,279550016,14618030536
08-Jan-17,908.17,942.72,887.25,911.2,158715008,14661966429
09-Jan-17,913.24,913.69,879.81,902.83,141876992,14528815565
10-Jan-17,902.44,914.87,901.06,907.68,115808000,14608685049
11-Jan-17,908.11,919.45,762.77,777.76,310928992,12519135996
12-Jan-17,775.18,826.25,755.76,804.83,222326000,12956730411
13-Jan-17,803.74,829,780,823.98,168968000,13266554392
14-Jan-17,825.14,835.09,812.46,818.41,93063296,13178601992
15-Jan-17,818.14,823.31,812.87,821.8,71013600,13234840657
16-Jan-17,821.78,834.53,820.27,831.53,82755200,13393372620
17-Jan-17,830.95,910.56,830.8,907.94,155095008,14625779851
18-Jan-17,909.37,917.5,858.3,886.62,225676992,14284036613
19-Jan-17,888.34,904.61,884.34,899.07,105625000,14486616700
20-Jan-17,898.17,899.4,887.01,895.03,86728400,14423545371
21-Jan-17,895.55,927.37,895.53,921.79,111158000,14856911163
22-Jan-17,922.21,937.53,897.56,924.67,116573000,14905439337
23-Jan-17,925.5,928.27,916.74,921.01,73588600,14848013909
24-Jan-17,910.68,924.15,892.29,892.69,111349000,14393026385
25-Jan-17,891.92,903.25,891.69,901.54,120831000,14537488261
26-Jan-17,902.4,919.33,902.22,917.59,131958000,14797955301
27-Jan-17,918.36,923.22,915.85,919.75,125594000,14834831700
28-Jan-17,919.81,923.91,919.81,921.59,68979600,14866260449
29-Jan-17,922.07,923.42,919.15,919.5,60851700,14834377926
30-Jan-17,920.15,923.05,919.47,920.38,78227296,14850351605
31-Jan-17,920.96,972.02,920.96,970.4,164582000,15659186515
01-Feb-17,970.94,989.11,970.74,989.02,150110000,15962015276
02-Feb-17,990,1013.52,983.22,1011.8,145820992,16331615570
03-Feb-17,1011.46,1033.87,1008.79,1029.91,201278000,16625849489
04-Feb-17,1031.33,1045.9,1015.16,1042.9,155064000,16837411920
05-Feb-17,1043.52,1043.63,1022.37,1027.34,114208000,16588240157
06-Feb-17,1028.4,1044.64,1028.16,1038.15,111762000,16764422010
07-Feb-17,1040.14,1061.93,1040.14,1061.35,146007008,17141080574
08-Feb-17,1062.32,1078.97,1037.49,1063.07,201855008,17170799127
09-Feb-17,1064.7,1088.99,953.34,994.38,407220000,16063448932
10-Feb-17,995.63,998.91,946.69,988.67,190452000,15973053725
11-Feb-17,988.9,1009.29,982.83,1004.45,102261000,16229677099
12-Feb-17,1003.52,1004.76,996.92,999.18,67530000,16146290349
13-Feb-17,998.89,1002.1,976,990.64,100607000,16010322103
14-Feb-17,991.73,1011.51,986.47,1004.55,137946000,16237219721
15-Feb-17,1006.21,1008.84,1001.58,1007.48,89759400,16286329282
16-Feb-17,1007.65,1033.37,1007.65,1027.44,122277000,16610905026
17-Feb-17,1026.12,1053.17,1025.64,1046.21,136474000,16916338976
18-Feb-17,1049.21,1061.1,1046.96,1054.42,99073504,17051064834
19-Feb-17,1054.76,1056.81,1043.46,1047.87,77423296,16946913346
20-Feb-17,1048.69,1080.49,1041.69,1079.98,109478000,17468244508
21-Feb-17,1079.28,1117.25,1076.93,1115.3,186868992,18041455273
22-Feb-17,1114.8,1125.39,1100.55,1117.44,136100000,18077985665
23-Feb-17,1117.27,1176.62,1116.96,1166.72,189454000,18877442096
24-Feb-17,1172.71,1200.39,1131.96,1173.68,330759008,18992415818
25-Feb-17,1170.41,1174.85,1124.59,1143.84,139960992,18511906560
26-Feb-17,1144.27,1167.47,1130.2,1165.2,116486000,18860247630
27-Feb-17,1163.78,1181.98,1163.38,1179.97,131570000,19101427518
28-Feb-17,1180.72,1193.25,1171.82,1179.97,184956000,19103684801
01-Mar-17,1180.04,1222.5,1179.69,1222.5,229056992,19794459608
02-Mar-17,1224.68,1262.13,1215.62,1251.01,368275008,20258543188
03-Mar-17,1250.71,1280.31,1250.71,1274.99,315739008,20649259919
04-Mar-17,1277.43,1279.4,1230.51,1255.15,183270000,20329978338
05-Mar-17,1254.29,1267.29,1238.06,1267.12,134127000,20526235270
06-Mar-17,1267.47,1276,1264.6,1272.83,153656992,20620991547
07-Mar-17,1273.21,1275.55,1204.8,1223.54,291256000,19824773912
08-Mar-17,1223.23,1232.16,1148.08,1150,332603008,18635275050
09-Mar-17,1150.35,1197.46,1141.23,1188.49,212283008,19261188310
10-Mar-17,1189.36,1270.47,1077.25,1116.72,563795968,18100188612
11-Mar-17,1116.32,1193.83,1116.32,1175.83,283320000,19060468862
12-Mar-17,1176.62,1226.98,1175.36,1221.38,227176000,19801195767
13-Mar-17,1221.78,1237.37,1217.03,1231.92,380276992,19974334865
14-Mar-17,1232.16,1244.81,1220.72,1240,245306000,20107761880
15-Mar-17,1240.16,1251.61,1239.75,1249.61,297804992,20265831337
16-Mar-17,1251.33,1257.98,1152.44,1187.81,638568000,19265847025
17-Mar-17,1180.16,1180.16,1099.57,1100.23,706598976,17847435957
18-Mar-17,1099.69,1114.07,957.66,973.82,621302016,15798760668
19-Mar-17,976.73,1069.91,976.73,1036.74,406648000,16821676707
20-Mar-17,1037.24,1063.03,1036.68,1054.23,286529984,17107266418
21-Mar-17,1055.36,1122.43,1055.36,1120.54,337391008,18185299687
22-Mar-17,1120.65,1120.65,1014.21,1049.14,380840992,17028630158
23-Mar-17,1050.05,1058.01,1028.93,1038.59,248540000,16859314109
24-Mar-17,1038.45,1040.47,934.36,937.52,491038016,15220718764
25-Mar-17,936.54,975.76,903.71,972.78,435803008,15794781102
26-Mar-17,974.02,1007.96,954.19,966.72,303668000,15698465531
